now.Time,c,Transition,WaitA,WaitB,WaitC,DeskA,DeskB,DeskC,c.WaitTime,leave,Gone
318.93,c224,Arrive (Q_B),"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178, c224]","[c48, c69, c98, c171, c177, c186, c199, c222]",Free,Free,Free,,,
318.93,c224,start_desk_B,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c222]",Free,"(c224, End=321.7)",Free,0.00,,
319.17,c225,Arrive (Q_C),"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c222, c225]",Free,"(c224, End=321.7)",Free,,,
319.85,c226,Arrive (Q_A),"[c47, c71, c90, c156, c176, c226]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c222, c225]",Free,"(c224, End=321.7)",Free,,,
320.52,c226,start_desk_A,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c222, c225]","(c226, End=327.3)","(c224, End=321.7)",Free,0.67,,
320.52,c223,leave,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c222, c225]",Free,"(c224, End=321.7)",Free,,c223,
320.82,c222,start_desk_C,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c225]",Free,"(c224, End=321.7)","(c222, End=324.1)",2.84,,
320.82,c221,leave,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c225]",Free,"(c224, End=321.7)",Free,,c221,
321.69,c224,leave,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c225]",Free,Free,Free,,c224,
321.70,c227,Arrive (Q_A),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c225]",Free,Free,Free,,,
321.87,c228,Arrive (Q_C),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c225, c228]",Free,Free,Free,,,
324.10,c225,start_desk_C,"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c228]",Free,Free,"(c225, End=328.1)",4.93,,
324.10,c222,leave,"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c228]",Free,Free,Free,,c222,
324.60,c229,Arrive (Q_C),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c228, c229]",Free,Free,Free,,,
325.35,c230,Arrive (Q_B),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178, c230]","[c48, c69, c98, c171, c177, c186, c199, c228, c229]",Free,Free,Free,,,
325.35,c230,start_desk_B,"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c228, c229]",Free,"(c230, End=328.3)",Free,0.00,,
325.94,c231,Arrive (Q_B),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229]",Free,"(c230, End=328.3)",Free,,,
326.66,c232,Arrive (Q_C),"[c47, c71, c90, c156, c176, c227]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,,
327.22,c233,Arrive (Q_A),"[c47, c71, c90, c156, c176, c227, c233]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,,
327.31,c227,start_desk_A,"[c47, c71, c90, c156, c176, c233]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]","(c227, End=327.7)","(c230, End=328.3)",Free,5.61,,
327.31,c226,leave,"[c47, c71, c90, c156, c176, c233]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,c226,
327.74,c233,start_desk_A,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]","(c233, End=332.3)","(c230, End=328.3)",Free,0.52,,
327.74,c227,leave,"[c47, c71, c90, c156, c176]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,c227,
327.92,c234,Arrive (Q_B),"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,,
327.92,c234,Switch B->A (c234),"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c228, c229, c232]",Free,"(c230, End=328.3)",Free,,,
328.10,c228,start_desk_C,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,"(c230, End=328.3)","(c228, End=329.9)",6.23,,
328.10,c225,leave,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c231]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,"(c230, End=328.3)",Free,,c225,
328.35,c231,start_desk_B,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,"(c231, End=331.2)",Free,2.41,,
328.35,c230,leave,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,Free,Free,,c230,
329.78,c235,Arrive (Q_B),"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c235]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,Free,Free,,,
329.78,c236,Arrive (Q_B),"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c235, c236]","[c48, c69, c98, c171, c177, c186, c199, c229, c232]",Free,Free,Free,,,
329.90,c229,start_desk_C,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c235, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,"(c229, End=332.6)",5.30,,
329.90,c228,leave,"[c47, c71, c90, c156, c176, c234]","[c42, c44, c65, c153, c172, c174, c178, c235, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,c228,
330.13,c237,Arrive (Q_B),"[c47, c71, c90, c156, c176, c234, c237]","[c42, c44, c65, c153, c172, c174, c178, c235, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,,
330.13,c237,Switch B->A (c237),"[c47, c71, c90, c156, c176, c234, c237]","[c42, c44, c65, c153, c172, c174, c178, c235, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,,
331.16,c235,start_desk_B,"[c47, c71, c90, c156, c176, c234, c237]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,"(c235, End=335.2)",Free,1.38,,
331.16,c231,leave,"[c47, c71, c90, c156, c176, c234, c237]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,c231,
332.32,c238,Arrive (Q_A),"[c47, c71, c90, c156, c176, c234, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,,
332.33,c234,start_desk_A,"[c47, c71, c90, c156, c176, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]","(c234, End=333.4)",Free,Free,4.41,,
332.33,c233,leave,"[c47, c71, c90, c156, c176, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199, c232]",Free,Free,Free,,c233,
332.59,c232,start_desk_C,"[c47, c71, c90, c156, c176, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c232, End=334.3)",5.93,,
332.59,c229,leave,"[c47, c71, c90, c156, c176, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c229,
333.01,c239,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c238]","[c42, c44, c65, c153, c172, c174, c178, c236, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
333.40,c238,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c236, c239]","[c48, c69, c98, c171, c177, c186, c199]","(c238, End=334.6)",Free,Free,1.08,,
333.40,c234,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c236, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c234,
334.31,c232,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c236, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c232,
334.57,c238,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c236, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c238,
335.19,c236,start_desk_B,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c236, End=340.2)",Free,5.41,,
335.19,c235,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c235,
336.41,c240,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c240]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
336.41,c240,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]","(c240, End=336.5)",Free,Free,0.00,,
336.45,c240,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c240,
338.22,c241,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199, c241]",Free,Free,Free,,,
338.22,c241,start_desk_C,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c241, End=339.7)",0.00,,
339.75,c241,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c241,
340.17,c237,start_desk_B,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c237, End=343.4)",Free,10.04,,
340.17,c236,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c236,
342.08,c242,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c242]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
342.08,c242,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]","(c242, End=342.4)",Free,Free,0.00,,
342.10,c243,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c243]","[c42, c44, c65, c153, c172, c174, c178, c239]","[c48, c69, c98, c171, c177, c186, c199]","(c242, End=342.4)",Free,Free,,,
342.16,c244,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c243]","[c42, c44, c65, c153, c172, c174, c178, c239, c244]","[c48, c69, c98, c171, c177, c186, c199]","(c242, End=342.4)",Free,Free,,,
342.43,c243,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239, c244]","[c48, c69, c98, c171, c177, c186, c199]","(c243, End=348.5)",Free,Free,0.32,,
342.43,c242,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c239, c244]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c242,
343.40,c239,start_desk_B,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c239, End=349.1)",Free,10.39,,
343.40,c237,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c237,
344.71,c245,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
346.09,c246,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c246]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
346.24,c247,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c246]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199, c247]",Free,Free,Free,,,
346.24,c247,start_desk_C,"[c47, c71, c90, c156, c176, c237, c246]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c247, End=349.8)",0.00,,
348.23,c248,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c246]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199, c248]",Free,Free,"(c247, End=349.8)",,,
348.51,c246,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199, c248]","(c246, End=356.1)",Free,"(c247, End=349.8)",2.42,,
348.51,c243,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199, c248]",Free,Free,"(c247, End=349.8)",,c243,
348.60,c249,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c244, c245]","[c48, c69, c98, c171, c177, c186, c199, c248, c249]",Free,Free,"(c247, End=349.8)",,,
349.08,c244,start_desk_B,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c245]","[c48, c69, c98, c171, c177, c186, c199, c248, c249]",Free,"(c244, End=353.9)","(c247, End=349.8)",6.92,,
349.08,c239,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c245]","[c48, c69, c98, c171, c177, c186, c199, c248, c249]",Free,Free,"(c247, End=349.8)",,c239,
349.71,c245,Resign (Q_B),"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c248, c249]",Free,Free,"(c247, End=349.8)",,,c245
349.77,c248,start_desk_C,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c249]",Free,Free,"(c248, End=351.0)",1.54,,
349.77,c247,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199, c249]",Free,Free,Free,,c247,
351.02,c249,start_desk_C,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c249, End=354.8)",2.43,,
351.02,c248,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c248,
351.58,c250,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
353.00,c251,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178, c251]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
353.93,c251,start_desk_B,"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c251, End=356.4)",Free,0.94,,
353.93,c244,leave,"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c244,
354.15,c252,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178, c252]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
354.77,c249,leave,"[c47, c71, c90, c156, c176, c237, c250]","[c42, c44, c65, c153, c172, c174, c178, c252]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c249,
356.09,c250,start_desk_A,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c252]","[c48, c69, c98, c171, c177, c186, c199]","(c250, End=363.7)",Free,Free,4.50,,
356.09,c246,leave,"[c47, c71, c90, c156, c176, c237]","[c42, c44, c65, c153, c172, c174, c178, c252]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c246,
356.15,c253,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178, c252]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
356.39,c252,start_desk_B,"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c252, End=361.7)",Free,2.24,,
356.39,c251,leave,"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c251,
356.65,c254,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
356.65,c254,start_desk_C,"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",0.00,,
356.81,c255,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178, c254, c255]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",,,
356.82,c256,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c253]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",,,
357.94,c257,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c253, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",,,
357.94,c257,Switch B->A (c257),"[c47, c71, c90, c156, c176, c237, c253, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",,,
358.87,c258,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c253, c257, c258]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c254, End=360.2)",,,
359.98,c259,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c253, c257, c258]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199, c259]",Free,Free,"(c254, End=360.2)",,,
360.16,c259,start_desk_C,"[c47, c71, c90, c156, c176, c237, c253, c257, c258]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c259, End=363.5)",0.18,,
360.16,c254,leave,"[c47, c71, c90, c156, c176, c237, c253, c257, c258]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c254,
360.87,c260,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c255, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
361.74,c255,start_desk_B,"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c255, End=365.2)",Free,4.93,,
361.74,c252,leave,"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c252,
362.72,c261,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199, c261]",Free,Free,Free,,,
363.54,c261,start_desk_C,"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c261, End=364.6)",0.81,,
363.54,c259,leave,"[c47, c71, c90, c156, c176, c237, c253, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c259,
363.74,c253,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]","(c253, End=364.7)",Free,Free,7.58,,
363.74,c250,leave,"[c47, c71, c90, c156, c176, c237, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c250,
364.63,c261,leave,"[c47, c71, c90, c156, c176, c237, c257, c258, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c261,
364.73,c258,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]","(c258, End=365.8)",Free,Free,5.85,,
364.73,c253,leave,"[c47, c71, c90, c156, c176, c237, c257, c260]","[c42, c44, c65, c153, c172, c174, c178, c254, c256]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c253,
365.19,c256,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c260]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c256, End=369.9)",Free,8.37,,
365.19,c255,leave,"[c47, c71, c90, c156, c176, c237, c257, c260]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c255,
365.76,c260,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c260, End=367.3)",Free,Free,4.89,,
365.76,c258,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c258,
366.14,c262,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c262]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
367.19,c263,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c262, c263]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
367.33,c262,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c263]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c262, End=367.8)",Free,Free,1.18,,
367.33,c260,leave,"[c47, c71, c90, c156, c176, c237, c257, c263]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c260,
367.81,c263,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c263, End=369.6)",Free,Free,0.61,,
367.81,c262,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c262,
368.52,c264,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c264]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
369.35,c265,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c264]","[c42, c44, c65, c153, c172, c174, c178, c254, c265]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
369.62,c264,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265]","[c48, c69, c98, c171, c177, c186, c199]","(c264, End=370.0)",Free,Free,1.10,,
369.62,c263,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c263,
369.81,c266,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265]","[c48, c69, c98, c171, c177, c186, c199, c266]",Free,Free,Free,,,
369.81,c266,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c266, End=373.3)",0.00,,
369.87,c267,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c266, End=373.3)",,,
